"company","country_of_origin","flavor_rating","grading_year"
"matsuzawa coffee","Japan","3.88",2016
"panamerican coffee trading","Costa Rica","3.88",2016
"waelti schoenfeld exportadores de cafe, s.a.","Guatemala","3.92",2016
"coopetarrazú.r.l","Costa Rica","4.0",2015
"essence coffee","Ethiopia","3.92",2015
"essence coffee","Costa Rica","3.79",2015
"coricafe s.a.","Costa Rica","3.79",2014
"thrive farmers","Costa Rica","3.92",2014
"blossom valley宸嶧國際","Taiwan","3.96",2013
"ecom cca sa","Colombia","3.92",2013
"dream together inc.","Kenya","3.96",2012
"unex guatemala, s.a.","Guatemala","3.92",2012
"sertrasa","Guatemala","3.92",2012
"organizaciones de productores de cafe colimense sa de cv","Mexico","3.79",2012
"ugacof ltd","Uganda","3.92",2012
NULL,"Peru","3.92",2011
NULL,"Ethiopia","3.88",2010
"keremara limited","Kenya","3.88",2018
"racafe & cia s.c.a","Colombia","3.84",2017
"racafe & cia s.c.a","Colombia","3.92",2016
"c dorman ltd","Kenya","3.92",2014
"armajaro guatemala, s. a.","Guatemala","3.92",2014
"unex guatemala, s.a.","Guatemala","3.96",2014
"ecom cca sa","Colombia","3.84",2013
"racafe & cia s.c.a","Colombia","3.88",2013
"taylor winch (coffee) ltd","Kenya","3.88",2013
"exportadora de cafe condor s.a","Colombia","3.92",2013
"lusso coffee lab","Costa Rica","3.92",2013
"exportadora de cafe condor s.a","Colombia","3.84",2012
"nucoffee","Brazil","4.0",2011
"nucoffee","Brazil","4.0",2011
"beneficios volcafé costa rica","Costa Rica","3.84",2017
"kawacom uganda ltd","Uganda","3.88",2017
"yunnan coffee exchange","China","3.96",2016
"coopetarrazú.r.l","Costa Rica","3.92",2015
"federacion nacional de cafeteros","Colombia","3.84",2015
"puer jiangcheng fuwang coffee biotechnology co., ltd","China","4.0",2014
"unex guatemala, s.a.","Guatemala","3.92",2013
"dream together co. ltd","Kenya","3.92",2012
NULL,"Mexico","3.96",2012
"ecomtrading","Mexico","3.92",2012
"transcafe, s.a","Guatemala","4.0",2012
NULL,"Brazil","3.91",2011
NULL,"Brazil","3.84",2011
"beneficios volcafé costa rica","Costa Rica","3.92",2017
"pt. olam indonesia","Indonesia","3.84",2017
"carcafe ltda","Colombia","3.92",2016
"racafe & cia s.c.a","Colombia","3.88",2014
"tropica galliard","Taiwan","3.92",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.96",2013
"finca hamburgo","Mexico","3.96",2012
NULL,"Ethiopia","3.88",2010
"c dorman ltd","Kenya","3.79",2017
"cigrah s.a de c.v","Honduras","4.0",2017
"skn caribecafe ltda","Colombia","3.88",2017
"cigrah s.a de c.v","Honduras","3.96",2016
"racafe & cia s.c.a","Colombia","3.84",2016
"carcafe ltda","Colombia","3.84",2015
"exportadora de cafe condor s.a","Colombia","3.79",2013
NULL,"Mexico","3.88",2012
NULL,"Brazil","4.0",2011
NULL,"Brazil","4.0",2011
NULL,"Ethiopia","3.88",2011
NULL,"Guatemala","3.84",2010
"taiwan coffee laboratory","Taiwan","3.88",2017
"matsuzawa coffee","Thailand","3.88",2016
"carcafe ltda","Colombia","3.79",2016
"siembras vision, s.a.","Guatemala","3.88",2016
"exportcafe","Guatemala","3.96",2016
"yunnan coffee exchange","China","3.92",2016
"racafe & cia s.c.a","Colombia","3.84",2015
"racafe & cia s.c.a","Colombia","3.84",2015
"federacion nacional de cafeteros","Colombia","3.88",2015
"carcafe ltda","Colombia","3.84",2015
"tembo coffee company ltd","Tanzania, United Republic Of","3.84",2014
"taylor winch (t) ltd","Tanzania, United Republic Of","3.88",2014
"unex guatemala, s.a.","Guatemala","3.92",2014
"exportadora de cafe condor s.a","Colombia","3.75",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.96",2012
"carajillo café sa de cv","Mexico","3.96",2012
NULL,"Mexico","3.92",2012
"ecomtrading","Mexico","3.96",2012
"bukonzo joint cfs","Uganda","3.88",2012
"unex guatemala, s.a.","Guatemala","3.92",2017
"racafe & cia s.c.a","Colombia","3.88",2016
"exclusive coffee - costa rica","Costa Rica","3.88",2016
"exportcafe","Guatemala","3.88",2016
"cafcom","Guatemala","3.96",2016
"unex guatemala, s.a.","Guatemala","3.92",2016
"racafe & cia s.c.a","Colombia","3.75",2015
"cooperativa el gorrion r.l","Nicaragua","3.92",2015
"cafebras comercio de cafés do brasil sa","Brazil","3.88",2015
"ceca,s.a.","Costa Rica","3.88",2015
"asefa dukamo coffee plantetion","Ethiopia","3.96",2015
"selian coffee estate","Tanzania, United Republic Of","3.88",2014
"olam international ltd","Colombia","3.75",2014
"volcafe specialty coffee","Guatemala","3.88",2014
"taylor winch (coffee) ltd","Kenya","3.88",2013
"café do paraíso","Brazil","3.92",2013
"unex guatemala, s.a.","Guatemala","3.88",2013
"atlantic specialty coffee","El Salvador","4.04",2013
"exportadora de cafe condor s.a","Colombia","3.88",2012
"unicafe","Guatemala","3.75",2012
"great lakes coffee","Uganda","3.88",2012
"pt. royal pacific indah international","Indonesia","3.94",2017
"carcafe ltda","Colombia","3.75",2017
"taiwan coffee laboratory","Taiwan","3.84",2016
"unex guatemala, s.a.","Guatemala","3.88",2016
"racafe & cia s.c.a","Colombia","3.88",2014
"lusso coffee lab","Guatemala","3.88",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.88",2013
NULL,"Mexico","3.88",2012
"the specialty coffee appraisers institute of asia","Ethiopia","3.96",2012
"thrive farmers","Costa Rica","3.88",2018
"kyagalanyi coffee ltd","Ethiopia","3.88",2017
"cigrah s.a de c.v","Honduras","3.92",2017
"exportcafe","Guatemala","3.92",2015
"olam international ltd","Colombia","3.84",2014
"unex guatemala, s.a.","Guatemala","3.84",2014
"unex guatemala, s.a.","Guatemala","3.92",2014
"olam international ltd","Colombia","3.88",2014
"ecom cca sa","Colombia","3.71",2014
"racafe & cia s.c.a","Colombia","3.84",2014
"lusso coffee lab","Ethiopia","3.88",2014
"ipanema coffees","Brazil","3.92",2014
"exportadora de cafe condor s.a","Colombia","3.92",2013
"ibero kenya limited","Kenya","3.92",2013
"mae fah luang foundation","Thailand","4.09",2012
"taylor winch (coffee) ltd","Kenya","3.88",2012
"bukonzo joint cfs","Uganda","3.88",2012
NULL,"Thailand","3.88",2011
"ipanema coffees","Brazil","3.88",2017
"cafes tomari sa de cv","Mexico","3.92",2017
"intercof 1978 group company limited","Thailand","3.88",2016
"ipanema coffees","Brazil","3.84",2016
"taiwan coffee laboratory","Taiwan","3.88",2016
"carcafe ltda","Colombia","3.84",2016
"racafe & cia s.c.a","Colombia","3.79",2016
"宸嶧國際","Taiwan","3.88",2015
"federacion nacional de cafeteros","Colombia","3.84",2015
"federacion nacional de cafeteros","Colombia","3.88",2015
"racafe & cia s.c.a","Colombia","3.79",2014
"宸嶧國際","Taiwan","3.96",2014
"ecom cca sa","Colombia","3.92",2014
"agro xicotepec 2000","Mexico","3.88",2012
"ecomtrading","Mexico","3.84",2012
"organizaciones de productores de cafe colimense sa de cv","Mexico","3.96",2012
"carcafe ltda","Colombia","3.79",2017
"racafe & cia s.c.a","Colombia","3.84",2017
"ceca,s.a.","Costa Rica","3.84",2016
"siembras vision, s.a.","Guatemala","3.88",2016
"宸嶧國際","Taiwan","3.84",2016
"ipanema coffees","Brazil","3.79",2015
"taiwan coffee laboratory","Taiwan","3.88",2015
"yasmin coffee plantation plc","Ethiopia","3.88",2015
"ipanema coffees","Brazil","3.84",2014
"coricafe s.a.","Costa Rica","3.71",2014
"unex guatemala, s.a.","Guatemala","3.92",2014
"ipanema coffees","Brazil","3.75",2013
"sultana del cafe inc.","Ecuador","3.84",2013
"exportadora de cafe condor s.a","Colombia","3.79",2013
"unex guatemala, s.a.","Guatemala","3.92",2013
NULL,"Mexico","4.0",2012
"ecomtrading","Mexico","3.79",2012
"exportadora de cafés carmo de minas ltda","Brazil","3.92",2011
NULL,"Thailand","3.88",2011
NULL,"Thailand","3.92",2011
NULL,"Ethiopia","3.92",2010
"taylor winch (coffee) ltd","Kenya","3.79",2018
"ipanema coffees","Brazil","3.84",2017
"carcafe ltda","Colombia","3.92",2017
"taiwan coffee laboratory","Taiwan","3.84",2017
"racafe & cia s.c.a","Colombia","3.88",2017
"yunnan coffee exchange","China","3.88",2016
"carcafe ltda","Colombia","3.84",2015
"nile highlands arabica coffee farmers","Uganda","3.96",2014
"hacienda alto grande, llc.","United States (Puerto Rico)","3.92",2014
"racafe & cia s.c.a","Colombia","3.84",2014
"olam international ltd","Colombia","3.71",2014
"exportadora de cafe condor s.a","Colombia","3.84",2013
"exportadora de cafe condor s.a","Colombia","3.84",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.71",2013
NULL,"Mexico","3.79",2012
"the coffee source inc.","Guatemala","3.79",2012
NULL,"Colombia","3.92",2011
NULL,"Colombia","3.84",2011
NULL,"United States (Hawaii)","3.84",2010
"ipanema coffees","Brazil","3.92",2017
"taylor winch (coffee) ltd","Kenya","3.84",2017
"cigrah s.a de c.v","Honduras","3.75",2017
"comercial internacional exportadora, s.a.","Nicaragua","3.88",2017
"ipanema coffees","Brazil","3.88",2016
"taiwan coffee laboratory","Taiwan","3.84",2016
"ceca,s.a.","Costa Rica","3.84",2016
"doi tung development project","Thailand","3.88",2015
"olam specialty coffee","Colombia","3.88",2014
"exportcafe","Guatemala","3.75",2014
"exportadora de cafe condor s.a","Colombia","3.88",2013
"racafe & cia s.c.a","Colombia","3.84",2013
"unex guatemala, s.a.","Guatemala","3.84",2013
"unex guatemala, s.a.","Guatemala","3.84",2013
"exportadora de cafe condor s.a","Colombia","3.88",2012
"the coffee source inc.","Guatemala","4.09",2012
"unex guatemala, s.a.","Guatemala","4.09",2012
NULL,"Mexico","3.75",2012
"scai","Indonesia","3.84",2012
"siembras vision, s.a.","Guatemala","3.75",2012
NULL,"United States (Hawaii)","4.0",2011
"ipanema coffees","Brazil","3.84",2017
"exportcafe","Guatemala","3.88",2016
"racafe & cia s.c.a","Colombia","3.88",2016
"yunnan coffee exchange","China","3.79",2016
"racafe & cia s.c.a","Colombia","3.88",2015
"exportadora café california","Mexico","3.88",2015
"essence coffee","Ethiopia","3.84",2015
"bulamburi coffee farmers association","Uganda","3.84",2014
"ecom cca sa","Colombia","3.79",2014
"ecom cca sa","Colombia","3.79",2014
"ecom cca sa","Colombia","3.79",2014
"blossom valley宸嶧國際","Taiwan","3.88",2013
"c.i.racafe & cia s.c.a","Colombia","3.84",2012
"ecomtrading","Mexico","3.84",2012
"carcafe ltda","Colombia","3.79",2012
"nucoffee","Brazil","3.88",2012
"carcafe ltda","Colombia","3.79",2017
"宸嶧國際","Taiwan","3.79",2017
"ceca,s.a.","Costa Rica","3.71",2016
"carcafe ltda","Colombia","3.79",2016
"unex guatemala, s.a.","Guatemala","3.88",2016
"racafe & cia s.c.a","Colombia","3.79",2015
"tawoca","Tanzania, United Republic Of","3.84",2015
"pt. olam indonesia","Indonesia","3.84",2015
"debesa agro industry plc","Ethiopia","3.88",2015
"federacion nacional de cafeteros","Colombia","3.71",2015
"exportadora de cafe condor s.a","Colombia","3.79",2015
"the coffee source inc.","Guatemala","3.88",2014
"ecom cca sa","Colombia","3.79",2014
"cigrah","Honduras","3.75",2014
"exportadora de cafe condor s.a","Colombia","3.88",2013
"exportadora de cafe condor s.a","Colombia","3.84",2013
"finca los barreales","Mexico","3.79",2012
"estrategias constructivas corzu s.a. de c.v.","Mexico","3.88",2012
NULL,"Mexico","3.84",2012
"kanematsu corporation / rnp santo tomas pachuj","Guatemala","3.75",2012
"c.i.racafe & cia s.c.a","Colombia","3.79",2012
"coffee resources inc.","Guatemala","3.75",2012
NULL,"United States (Hawaii)","3.84",2011
NULL,"Indonesia","3.79",2010
"carcafe ltda","Colombia","3.79",2017
"unex guatemala, s.a.","Guatemala","3.88",2017
"carcafe ltda","Colombia","3.84",2017
"ceca,s.a.","Costa Rica","3.75",2017
"宸嶧國際","Taiwan","3.84",2017
"bugisu cooperative union","Uganda","3.88",2016
"matsuzawa coffee","Thailand","3.79",2016
"consejo salvadoreño del café","El Salvador","3.75",2016
"carcafe ltda","Colombia","3.84",2015
"bourbon specialty coffees","Brazil","3.92",2015
"ngila estate ltd","Tanzania, United Republic Of","3.84",2014
"ecom cca sa","Colombia","3.79",2014
"unex guatemala, s.a.","Guatemala","3.92",2014
"siembras vision, s.a.","Guatemala","3.88",2014
"unex guatemala, s.a.","Guatemala","3.75",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.88",2013
"exportadora de cafe condor s.a","Colombia","3.88",2012
NULL,"Colombia","3.79",2011
NULL,"United States (Hawaii)","3.96",2010
NULL,"Thailand","3.63",2010
NULL,"Mexico","3.94",2010
"exportadora de cafe condor s.a","Colombia","3.75",2016
"racafe & cia s.c.a","Colombia","3.79",2016
"racafe & cia s.c.a","Colombia","3.79",2016
"ipanema coffees","Brazil","3.92",2015
"exportadora café california","Mexico","3.88",2015
"exportadora de cafe condor s.a","Colombia","3.88",2015
"mondul coffee estate","Tanzania, United Republic Of","3.79",2014
"café andrade, s.a. de c.v.","Mexico","3.84",2014
"the coffee source inc.","Costa Rica","3.84",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.79",2014
"coricafe s.a.","Costa Rica","3.84",2014
"sustainable harvest","Peru","3.88",2014
"itiah coffee llc.","Haiti","3.75",2013
"carcafe ltda","Colombia","3.84",2013
"unex guatemala, s.a.","Guatemala","3.84",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.75",2013
"the specialty coffee appraisers institute of asia","Burundi","3.84",2012
"exportadora de cafe condor s.a","Colombia","3.84",2012
NULL,"United States (Hawaii)","3.92",2011
NULL,"United States (Hawaii)","3.84",2011
"cafe de don balbino s.c. de r.l. de c.v.","Mexico","3.92",2017
"bold coast coffee","Costa Rica","3.75",2017
"panamerican coffee trading","Costa Rica","3.75",2016
"mercon guatemala s.a.","Guatemala","3.79",2016
"kawacom uganda ltd","Uganda","3.84",2016
"bourbon specialty coffees","Brazil","3.84",2016
"carcafe ltda","Colombia","3.84",2015
"productos y servicios chilindron s.a. de c.v.","Mexico","3.88",2015
"taiwan coffee laboratory","Taiwan","3.75",2015
"宸嶧國際","Taiwan","3.92",2014
"ecom cca sa","Colombia","3.79",2014
"siembras vision, s.a.","Guatemala","3.84",2014
"exportadora de cafe condor s.a","Colombia","3.75",2013
"finca triunfo verde, s.c.","Mexico","3.88",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.88",2013
"finca teocelo","Mexico","3.79",2012
NULL,"Mexico","3.88",2012
"unex guatemala, s.a.","Guatemala","3.79",2012
"nucoffee","Brazil","3.84",2012
"exportadora de cafe condor s.a","Colombia","3.79",2012
"c.i.racafe & cia s.c.a","Colombia","3.84",2012
NULL,"Colombia","3.88",2011
NULL,"Colombia","3.84",2011
NULL,"Colombia","3.88",2011
"ipanema coffees","Brazil","3.71",2017
"unex guatemala, s.a.","Guatemala","3.79",2017
"volcafe/taylorwinch tanzania ltd","Tanzania, United Republic Of","3.79",2017
"prodlesur sa","Peru","3.75",2017
"sunvirtue co., ltd.","Vietnam","3.71",2017
"siembras vision, s.a.","Guatemala","3.88",2016
"cadexsa","Honduras","3.84",2016
"yunnan coffee exchange","China","3.84",2016
"yunnan coffee exchange","China","3.84",2016
"consejo salvadoreño del café","El Salvador","3.75",2016
"siembras vision, s.a.","Guatemala","3.88",2015
"unex guatemala, s.a.","Guatemala","3.84",2015
"taylor winch (coffee) ltd","Kenya","3.88",2015
"doi tung development project","Thailand","3.79",2015
"tutunze kahawa ltd","Tanzania, United Republic Of","3.84",2014
"racafe & cia s.c.a","Colombia","3.75",2014
"kabum trading company","Uganda","3.84",2014
"green mountain coffee","Colombia","3.88",2014
"olam honduras, s.a.","Honduras","3.75",2014
"cigrah","Honduras","3.84",2014
"agricola nueva granada, s.a.","Guatemala","3.92",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.75",2014
"taylor winch (t) ltd","Tanzania, United Republic Of","3.75",2014
"unex guatemala, s.a.","Guatemala","3.92",2013
"cesmach s.c.","Mexico","3.79",2013
NULL,"Mexico","3.84",2012
NULL,"Mexico","3.88",2012
"c.i.racafe & cia s.c.a","Colombia","3.75",2012
NULL,"Mexico","3.75",2012
"exportadora de cafe condor s.a","Colombia","3.84",2012
"ecomtrading","Mexico","3.88",2012
"nucoffee","Brazil","3.84",2012
"nucoffee","Brazil","3.79",2012
"coffee resources inc.","Guatemala","3.75",2012
"nucoffee","Brazil","3.75",2011
NULL,"Brazil","3.88",2011
NULL,"El Salvador","3.92",2011
NULL,"Ethiopia","4.0",2010
"carcafe ltda","Colombia","3.84",2017
"racafe & cia s.c.a","Colombia","3.75",2017
"ipanema coffees","Brazil","3.79",2016
"ipanema coffees","Brazil","3.84",2015
"taiwan coffee laboratory","Taiwan","3.96",2015
"bourbon specialty coffees","Brazil","3.84",2015
"ipanema coffees","Brazil","3.92",2014
"coricafe s.a.","Costa Rica","3.67",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.88",2014
"blossom valley宸嶧國際","Taiwan","3.88",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.92",2013
"finca las nubes","Mexico","3.84",2012
"kona pacific farmers cooperative","United States (Hawaii)","3.79",2012
"cqi","United States (Hawaii)","3.79",2012
NULL,"Colombia","3.67",2011
NULL,"Colombia","3.88",2011
NULL,"Indonesia","3.79",2010
NULL,"Guatemala","3.84",2010
"ipanema coffees","Brazil","3.75",2017
"ipanema coffees","Brazil","3.79",2016
"ipanema coffees","Brazil","3.84",2016
"ucfa","Uganda","3.79",2016
"ucfa","Uganda","3.84",2016
"carcafe ltda","Colombia","3.84",2016
"sunvirtue co., ltd.","Vietnam","3.84",2015
"mercon guatemala s.a.","Guatemala","3.88",2015
"agricola nueva granada, s.a.","Guatemala","3.84",2015
"siembras vision, s.a.","Guatemala","3.84",2015
"atlantica eportacao e importcao ltda","Brazil","3.84",2015
"宸嶧國際","Taiwan","3.96",2014
"star cafe ltd","Uganda","3.79",2014
"hacienda alto grande, llc.","United States (Puerto Rico)","3.75",2014
"siembras vision, s.a.","Guatemala","3.84",2014
"coricafe s.a.","Costa Rica","3.79",2014
"exportadora de cafés carmo de minas ltda","Brazil","3.79",2014
"racafe & cia s.c.a","Colombia","3.71",2013
"exportadora de cafe condor s.a","Colombia","3.75",2013
"carcafe ltda","Colombia","3.84",2013
"carcafe ltda","Colombia","3.88",2013
"c.i.racafe & cia s.c.a","Colombia","3.75",2012
NULL,"Mexico","3.79",2012
"finca la estancia","Mexico","3.92",2012
"ecomtrading","Mexico","3.84",2012
"exportadora de cafe condor s.a","Colombia","3.79",2012
"exportadora de cafe condor s.a","Colombia","3.79",2012
"exportadora de cafe condor s.a","Colombia","3.79",2012
"nuevos mercados, s.a.","Guatemala","3.84",2012
"c.i.racafe & cia s.c.a","Colombia","3.84",2011
NULL,"Thailand","3.84",2011
NULL,"Colombia","3.84",2011
NULL,"United States (Hawaii)","3.92",2011
NULL,"United States (Hawaii)","3.79",2011
NULL,"Colombia","3.79",2011
NULL,"Nicaragua","3.92",2010
NULL,"Thailand","3.63",2010
"ipanema coffees","Brazil","3.79",2017
"soc. coop. cuzcachapa de r.l.","El Salvador","3.75",2017
"racafe & cia s.c.a","Colombia","3.84",2017
"taiwan coffee laboratory","Taiwan","3.92",2016
"belayneh kindie","Ethiopia","3.79",2016
"宸嶧國際","Taiwan","3.79",2015
"hineleban foundation","Philippines","3.79",2015
"ephemera traders","Philippines","3.75",2015
"productos y servicios chilindron s.a. de c.v.","Mexico","3.84",2015
"tony's coffee and teas, inc.","Mexico","3.84",2015
"expocaccer","Brazil","3.75",2014
"kawacom uganda ltd","Uganda","3.75",2014
"nyapea coffee farmers association","Uganda","3.79",2014
"siembras vision, s.a.","Guatemala","3.75",2014
"siembras vision, s.a.","Guatemala","3.92",2014
"thrive farmers","Guatemala","3.79",2013
"racafe & cia s.c.a","Colombia","3.75",2013
"exportadora de cafe condor s.a","Colombia","3.75",2013
"exportcafe","Guatemala","3.88",2013
"olam international ltd","Colombia","3.84",2013
NULL,"Mexico","3.79",2012
"royal base corporation","Vietnam","3.67",2012
"union de ejidos san fernando de ri","Mexico","3.96",2012
"cqi","United States (Hawaii)","3.75",2012
NULL,"Colombia","3.88",2011
NULL,"Thailand","3.79",2010
"keremara limited","Kenya","3.79",2017
"unex guatemala, s.a.","Guatemala","3.79",2017
"ipanema coffees","Brazil","3.79",2017
"consejo salvadoreño del café","El Salvador","3.84",2016
"bufcoffee ltd","Rwanda","3.96",2016
"sunvirtue co., ltd.","Vietnam","3.79",2016
"unex guatemala, s.a.","Guatemala","3.79",2015
"cafebras comercio de cafés do brasil sa","Brazil","3.92",2015
"essence coffee","Colombia","3.84",2015
"olam specialty coffee","United States","3.79",2015
"siembras vision, s.a.","Guatemala","3.84",2014
"coffeebythebag.com , inc.","Colombia","3.71",2014
"racafe & cia s.c.a","Colombia","3.75",2013
"tcb","Tanzania, United Republic Of","3.75",2013
"beneficio custepec s.a. de c.v.","Mexico","3.84",2012
"ecomtrading","Mexico","3.79",2012
"unex guatemala, s.a.","Guatemala","3.84",2012
"ecomtrading","Mexico","3.79",2012
NULL,"El Salvador","3.79",2011
"inmobiliaria e inversiones dos mil s.a.","Guatemala","3.79",2018
"mercon guatemala s.a.","Guatemala","3.84",2017
"unex guatemala, s.a.","Guatemala","3.84",2017
"unex guatemala, s.a.","Guatemala","3.75",2017
"unex guatemala, s.a.","Guatemala","3.79",2017
"pt. shriya artha nusantara","Indonesia","3.79",2017
"unex guatemala, s.a.","Guatemala","3.79",2017
"taiwan coffee laboratory","Taiwan","3.84",2017
"soc. coop. de caf. de ciudad barrios de r.l.","El Salvador","3.84",2017
"ceca,s.a.","Costa Rica","3.75",2017
"cigrah s.a de c.v","Honduras","3.75",2017
"ipanema coffees","Brazil","3.75",2016
"yunnan coffee exchange","China","3.75",2016
"yunnan coffee exchange","China","3.84",2016
"racafe & cia s.c.a","Colombia","3.79",2014
"mzuzu coffee planters coop union","Malawi","3.79",2014
"armajaro guatemala, s. a.","Guatemala","3.71",2014
"coffee export","Colombia","3.71",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.79",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.92",2014
"the coffee source inc.","Colombia","3.67",2014
"cesmach s.c.","Mexico","3.79",2013
NULL,"Mexico","3.79",2012
"cafe shunuc","Mexico","4.09",2012
"ecom cca s.a.","Colombia","3.79",2012
"c.i.racafe & cia s.c.a","Colombia","3.79",2012
"cqi","United States (Hawaii)","3.88",2012
"hacienda la esmeralda","Panama","3.71",2012
NULL,"United States (Hawaii)","3.84",2010
"ipanema coffees","Brazil","3.79",2017
"ipanema coffees","Brazil","3.79",2016
"宸嶧國際","Laos","3.84",2016
"consejo salvadoreño del café","El Salvador","3.84",2016
"finca kassandra","Mexico","3.84",2016
"federacion nacional de cafeteros","Colombia","3.75",2015
"ipanema coffees","Brazil","3.75",2015
"bourbon specialty coffees","Brazil","3.75",2015
"nitin coffee estate","Tanzania, United Republic Of","3.75",2014
"taylor winch (t) ltd","Tanzania, United Republic Of","3.75",2014
"宸嶧國際","Taiwan","3.92",2014
"productos y servicios chilindron s.a. de c.v.","Mexico","3.79",2014
"afca","Uganda","3.75",2014
"blossom valley宸嶧國際","Taiwan","3.75",2013
"coffeas co., ltd","Thailand","3.75",2013
"exportadora de cafe condor s.a","Colombia","3.79",2013
"atlantic specialty coffee","El Salvador","4.0",2012
"finca medina","Guatemala","3.84",2012
"mae fah luang foundation","Thailand","3.67",2012
"cafe montegrande","Mexico","3.79",2012
"grupo cafetalero los brujos","Mexico","3.79",2012
NULL,"Colombia","3.79",2011
NULL,"United States (Hawaii)","3.84",2011
NULL,"Mexico","3.79",2011
NULL,"Colombia","3.84",2011
NULL,"Colombia","3.71",2010
"unex guatemala, s.a.","Guatemala","3.71",2017
"taiwan coffee laboratory","Taiwan","3.71",2017
"volcafe ltda.","Brazil","3.79",2017
"宸嶧國際","Taiwan","3.63",2017
"bourbon specialty coffees","Brazil","3.71",2015
"pt. sari makmur tunggal mandiri","Indonesia","3.79",2015
"doi tung development project","Thailand","3.67",2015
"coffeas co., ltd","Thailand","3.79",2015
"tembo coffee company ltd","Tanzania, United Republic Of","3.71",2014
"kawacom uganda ltd","Uganda","3.75",2014
"coricafe s.a.","Costa Rica","3.71",2014
"sustainable harvest","Mexico","3.79",2014
"s&d coffee and tea","Guatemala","3.79",2013
"exportadora de cafe condor s.a","Colombia","3.63",2013
"exportadora de cafe condor s.a","Colombia","3.75",2012
"exportadora de cafe condor s.a","Colombia","3.75",2013
NULL,"Mexico","3.79",2012
"organizaciones de productores de cafe colimense sa de cv","Mexico","3.79",2012
"c.i.racafe & cia s.c.a","Colombia","3.71",2012
NULL,"Brazil","3.75",2011
"ipanema coffees","Brazil","3.75",2017
"pt. shriya artha nusantara","Indonesia","3.88",2017
"cigrah","Honduras","3.79",2017
"unex guatemala, s.a.","Guatemala","3.75",2016
"doi tung development project","Thailand","3.92",2015
"coffeas co., ltd","Thailand","3.75",2015
"shah plantations","Tanzania, United Republic Of","3.71",2014
"amkeni gourmet coffee group","Tanzania, United Republic Of","3.5",2014
"lusso coffee lab","Mexico","3.79",2014
"ipanema coffees","Brazil","3.75",2014
"unex guatemala, s.a.","Guatemala","3.71",2013
"exportadora de cafe condor s.a","Colombia","3.75",2013
"unex guatemala, s.a.","Guatemala","3.84",2013
NULL,"Mexico","3.79",2012
"cafe de la sierra norte de puebla","Mexico","3.75",2012
"finca santa cruz","Mexico","3.75",2012
"waelti schoenfeld exportadores de cafe, s.a.","Guatemala","3.67",2012
"exportadora de cafés carmo de minas ltda","Brazil","3.71",2012
"c.i.racafe & cia s.c.a","Colombia","3.75",2012
"cqi","United States (Hawaii)","3.71",2012
NULL,"Guatemala","3.79",2010
"carrillo cooperativa","Honduras","3.84",2017
"unex guatemala, s.a.","Guatemala","3.75",2017
"unex guatemala, s.a.","Guatemala","3.79",2017
"unex guatemala, s.a.","Guatemala","3.75",2017
"asociación nacional del café - anacafe -","Guatemala","3.71",2017
"racafe & cia s.c.a","Colombia","3.88",2016
"yunnan coffee exchange","China","3.71",2016
"bourbon specialty coffees","Brazil","3.75",2016
"tawoca","Tanzania, United Republic Of","3.63",2015
"ipanema coffees","Brazil","3.92",2015
"the coffee source inc.","Guatemala","3.75",2014
"productos y servicios chilindron s.a. de c.v.","Mexico","3.75",2014
"nucoffee","Brazil","3.84",2014
"sustainable harvest","Peru","3.79",2014
"ipanema coffees","Brazil","3.67",2013
NULL,"Mexico","3.79",2013
"s&d coffee and tea","Honduras","3.84",2013
"racafe & cia s.c.a","Colombia","3.71",2013
"cesmach s.c.","Mexico","3.71",2013
"carajillo café sa de cv","Mexico","3.79",2012
NULL,"Mexico","3.79",2012
"finca los barreales","Mexico","3.67",2012
NULL,"Mexico","3.79",2012
NULL,"Mexico","3.79",2012
NULL,"Mexico","3.67",2012
NULL,"Mexico","3.79",2012
"finca las nieves","Mexico","3.75",2012
"carcafe ltda","Colombia","3.67",2012
"nucoffee","Brazil","3.75",2012
"exportadora de cafe condor s.a","Colombia","3.79",2011
NULL,"Colombia","3.63",2011
"cigrah s.a de c.v","Honduras","3.79",2017
"olam","Brazil","3.75",2017
"volcafe ltda.","Brazil","3.71",2016
"ipanema coffees","Brazil","3.75",2016
"ceca,s.a.","Costa Rica","3.75",2016
"panamerican coffee trading","Costa Rica","3.67",2016
"yunnan coffee exchange","China","3.79",2016
"ipanema coffees","Brazil","3.92",2015
"bourbon specialty coffees","Brazil","3.75",2015
"exportcafe","Guatemala","3.71",2015
"mzuzu coffee planters coop union","Malawi","3.79",2014
"ipanema coffees","Brazil","4.04",2014
